0.03333,14,sort,-1500,
0.03333,2,sort,-1500,
0.03333,3,sort,-1500,
0.03333,10,sort,-1500,
0.03333,13,sort,-1500,
0.03333,6,sort,-1500,
0.03333,7,sort,-1500,
93.22400999999999,5,hj3,,,
93.22400999999999,11,hj3,,,
93.22400999999999,12,hj3,,,
93.22400999999999,13,hj2,,,
93.22400999999999,14,hj1,,,
93.52398,6,hj3,,,
93.52398,7,hj1,,,
93.52398,10,hj1,,,
93.52398,9,hj3,,,
93.85728,1,hj1,,,
93.85728,2,hj2,,,
93.85728,3,hj2,,,
93.85728,4,hj1,,,
93.85728,8,hj2,,,
94.45721999999999,14,w1,,,
94.45721999999999,13,w2,,,
94.45721999999999,12,w3,,,
94.45721999999999,11,w3,,,
94.45721999999999,5,w3,,,
94.52387999999999,9,j3-4,,,
94.52387999999999,6,j3-4,,,
94.52387999999999,7,j1-2,,,
94.52387999999999,10,j1-2,,,
94.65719999999999,13,j2-3,,,
94.65719999999999,14,j1-2,,,
94.65719999999999,12,j3-4,,,
94.65719999999999,11,j3-4,,,
94.65719999999999,5,j3-4,,,
94.75719,2,j2-3,,,
94.75719,4,j1-2,,,
94.75719,3,j2-3,,,
94.75719,1,j1-2,,,
94.75719,8,j2-3,,,
95.05716,2,j3-4,,,
95.05716,4,j2-3,,,
95.22381,1,j2-3,,,
95.22381,8,j3-4,,,
95.22381,3,j3-4,,,
95.22381,5,j4-1,,,
95.59044,10,w2,,,
95.59044,9,w4,,,
95.59044,7,w2,,,
95.59044,6,j4-1,,,
95.59044,10,j2-3,,,
95.59044,12,j4-1,,,
95.59044,11,j4-1,,,
95.72376,14,w2,,,
95.72376,13,w3,,,
95.79042,9,j4-1,,,
95.79042,7,j2-3,,,
95.79042,14,j2-3,,,
95.79042,13,j3-4,,,
96.12371999999999,4,w3,,,
96.12371999999999,2,w4,,,
96.19037999999999,MOT_mc_stage_color_00,b-flash,,
96.19037999999999,5,hj1,,,
96.19037999999999,11,hj1,,,
96.19037999999999,12,hj1,,,
96.19037999999999,13,hj4,,,
96.19037999999999,14,hj3,,,
96.29037,8,w4,,,
96.29037,3,w4,,,
96.29037,1,w3,,,
96.49034999999999,6,hj1,,,
96.49034999999999,7,hj3,,,
96.49034999999999,10,hj3,,,
96.49034999999999,9,hj1,,,
96.82365,1,hj3,,,
96.82365,2,hj4,,,
96.82365,3,hj4,,,
96.82365,4,hj3,,,
96.82365,8,hj4,,,
97.3236,MOT_mc_stage_color_00,y-flash,,
97.42358999999999,14,w3,,,
97.42358999999999,13,w4,,,
97.42358999999999,12,w1,,,
97.42358999999999,11,w1,,,
97.42358999999999,5,w1,,,
97.62357,1,3-4,,,
97.62357,2,4-1,,,
97.62357,3,4-1,,,
97.62357,4,3-4,,,
97.62357,5,1-2,,,
97.62357,6,1-2,,,
97.62357,7,3-4,,,
97.62357,8,4-1,,,
97.62357,9,1-2,,,
97.62357,10,3-4,,,
97.62357,11,1-2,,,
97.62357,12,1-2,,,
97.62357,13,4-1,,,
97.62357,14,3-4,,,
97.95687,1,4-1,,,
97.95687,2,1-2,,,
97.95687,3,1-2,,,
97.95687,4,4-1,,,
97.95687,5,2-3,,,
97.95687,6,2-3,,,
97.95687,7,4-1,,,
97.95687,8,1-2,,,
97.95687,9,2-3,,,
97.95687,10,4-1,,,
97.95687,11,2-3,,,
97.95687,12,2-3,,,
97.95687,13,1-2,,,
97.95687,14,4-1,,,
98.62347,MOT_mc_stage_color_00,r-flash,,
98.82345,5,hj3,,,
98.82345,11,hj3,,,
98.82345,12,hj3,,,
98.82345,13,hj2,,,
98.82345,14,hj1,,,
98.89010999999999,10,w1,,,
98.89010999999999,9,w3,,,
98.89010999999999,8,w2,,,
98.89010999999999,7,w1,,,
98.89010999999999,6,w3,,,
98.89010999999999,4,w1,,,
98.89010999999999,3,w2,,,
98.89010999999999,2,w2,,,
98.89010999999999,1,w1,,,
99.32339999999999,MOT_all,Star_cut12,,
99.35673,6,hj3,,,
99.35673,7,hj1,,,
99.35673,10,hj1,,,
99.35673,9,hj3,,,
99.69003,1,hj1,,,
99.69003,2,hj2,,,
99.69003,3,hj2,,,
99.69003,4,hj1,,,
99.69003,8,hj2,,,
100.05666,14,w1,,,
100.05666,13,w2,,,
100.05666,12,w3,,,
100.05666,11,w3,,,
100.05666,5,w3,,,
100.05666,MOT_mc_stage_color_00,b-flash,,
100.35663,1,1-2,,,
100.35663,2,2-3,,,
100.35663,3,2-3,,,
100.35663,4,1-2,,,
100.35663,5,3-4,,,
100.35663,6,3-4,,,
100.35663,7,1-2,,,
100.35663,8,2-3,,,
100.35663,9,3-4,,,
100.35663,10,1-2,,,
100.35663,11,3-4,,,
100.35663,12,3-4,,,
100.35663,13,2-3,,,
100.35663,14,1-2,,,
100.88991,MOT_mc_bg_black_00,b80-20,,
100.88991,MOT_mc_stage_color_00,b-flash,,
101.02323,1,hj2,,,
101.02323,2,hj3,,,
101.02323,3,hj3,,,
101.02323,4,hj2,,,
101.02323,8,hj3,,,
101.28987,14,w2,,,
101.28987,13,w3,,,
101.28987,12,w4,,,
101.28987,11,w4,,,
101.28987,10,w2,,,
101.28987,9,w4,,,
101.28987,7,w2,,,
101.28987,6,w4,,,
101.28987,5,w4,,,
101.38986,MOT_all,Star_cut13,,
101.52318,6,hj4,,,
101.52318,7,hj2,,,
101.52318,5,hj4,,,
101.52318,9,hj4,,,
101.52318,10,hj2,,,
101.52318,11,hj4,,,
101.52318,12,hj4,,,
101.52318,13,hj3,,,
101.52318,14,hj2,,,
102.25644,8,w3,,,
102.25644,4,w2,,,
102.25644,3,w3,,,
102.25644,2,w3,,,
102.25644,1,w2,,,
102.25644,5,4-1,,,
102.25644,11,4-1,,,
102.25644,12,4-1,,,
102.25644,13,3-4,,,
102.25644,14,2-3,,,
102.35642999999999,MOT_mc_stage_color_00,y-flash,,
102.58973999999999,1,2-3,,,
102.58973999999999,2,3-4,,,
102.58973999999999,3,3-4,,,
102.58973999999999,4,2-3,,,
102.58973999999999,8,3-4,,,
102.75639,10,w2,,,
102.75639,9,w4,,,
102.75639,7,w2,,,
102.75639,6,w4,,,
102.88971,6,4-1,,,
102.88971,7,2-3,,,
102.88971,10,2-3,,,
102.88971,9,4-1,,,
103.18968,14,w3,,,
103.18968,13,w4,,,
103.18968,12,w1,,,
103.18968,11,w1,,,
103.18968,5,w1,,,
103.22301,1,j3-4,,,
103.22301,2,j4-1,,,
103.22301,3,j4-1,,,
103.22301,4,j3-4,,,
103.22301,5,j1-2,,,
103.22301,6,j1-2,,,
103.22301,7,j3-4,,,
103.22301,8,j4-1,,,
103.22301,9,j1-2,,,
103.22301,10,j3-4,,,
103.22301,11,j1-2,,,
103.22301,12,j1-2,,,
103.22301,13,j4-1,,,
103.22301,14,j3-4,,,
103.78962,6,2-3,,,
103.78962,7,4-1,,,
103.78962,10,4-1,,,
103.78962,9,2-3,,,
103.92294,1,4-1,,,
103.92294,2,1-2,,,
103.92294,3,1-2,,,
103.92294,4,4-1,,,
103.92294,8,1-2,,,
104.15625,5,2-3,,,
104.15625,11,2-3,,,
104.15625,12,2-3,,,
104.15625,13,1-2,,,
104.15625,14,4-1,,,
104.72286,10,w1,,,
104.72286,9,w3,,,
104.72286,7,w1,,,
104.72286,6,j3-4,,,
104.72286,7,j1-2,,,
104.72286,5,j3-4,,,
104.72286,9,j3-4,,,
104.72286,10,j1-2,,,
104.72286,11,j3-4,,,
104.72286,12,j3-4,,,
104.72286,13,j2-3,,,
104.72286,14,j1-2,,,
104.85618,8,w2,,,
104.85618,4,w1,,,
104.85618,3,w2,,,
104.85618,2,w2,,,
104.85618,1,w1,,,
105.02283,1,hj1,,,
105.02283,2,hj2,,,
105.02283,3,hj2,,,
105.02283,4,hj1,,,
105.02283,8,hj2,,,
105.78941999999999,14,w2,,,
105.78941999999999,13,w3,,,
105.78941999999999,12,w4,,,
105.78941999999999,11,w4,,,
105.78941999999999,10,w2,,,
105.78941999999999,9,w4,,,
105.78941999999999,7,w2,,,
105.78941999999999,6,w4,,,
105.78941999999999,5,w4,,,
106.02273,9,j4-1,,,
106.02273,7,j2-3,,,
106.02273,14,j2-3,,,
106.02273,13,j3-4,,,
106.15605,6,j4-1,,,
106.15605,12,j4-1,,,
106.15605,11,j4-1,,,
106.25604,4,w1,,,
106.25604,3,w2,,,
106.25604,2,w2,,,
106.25604,1,w1,,,
106.25604,8,j2-3,,,
106.25604,10,j2-3,,,
106.25604,3,j2-3,,,
106.25604,5,j4-1,,,
106.55601,2,j2-3,,,
106.55601,4,j1-2,,,
106.72265999999999,5,j1-2,,,
106.72265999999999,3,j3-4,,,
106.72265999999999,1,j1-2,,,
106.72265999999999,8,j3-4,,,
106.92264,MOT_mc_stage_color_00,r-flash,,
107.08928999999999,14,w3,,,
107.08928999999999,13,w4,,,
107.08928999999999,9,w1,,,
107.08928999999999,7,w3,,,
107.08928999999999,12,j1-2,,,
107.08928999999999,6,j1-2,,,
107.08928999999999,10,j3-4,,,
107.08928999999999,11,j1-2,,,
107.28927,9,j1-2,,,
107.28927,7,j3-4,,,
107.28927,14,j3-4,,,
107.28927,13,j4-1,,,
107.42259,MOT_all,Star_cut14,,
107.62257,4,w2,,,
107.62257,2,w3,,,
107.68923,1,hj2,,,
107.68923,2,hj3,,,
107.68923,3,hj4,,,
107.68923,4,hj2,,,
107.68923,5,hj2,,,
107.68923,6,hj2,,,
107.68923,7,hj4,,,
107.68923,8,hj4,,,
107.68923,9,hj2,,,
107.68923,10,hj4,,,
107.68923,11,hj2,,,
107.68923,12,hj2,,,
107.68923,13,hj1,,,
107.68923,14,hj4,,,
108.35583,1,2-3,,,
108.35583,2,3-4,,,
108.35583,3,4-1,,,
108.35583,4,2-3,,,
108.35583,5,2-3,,,
108.35583,6,2-3,,,
108.35583,7,4-1,,,
108.35583,8,4-1,,,
108.35583,9,2-3,,,
108.35583,10,4-1,,,
108.35583,11,2-3,,,
108.35583,12,2-3,,,
108.35583,13,1-2,,,
108.35583,14,4-1,,,
108.68912999999999,1,lp3,,,
108.68912999999999,2,lp4,,,
108.68912999999999,3,lp1,,,
108.68912999999999,4,lp3,,,
108.68912999999999,5,lp3,,,
108.68912999999999,6,lp3,,,
108.68912999999999,7,lp1,,,
108.68912999999999,8,lp1,,,
108.68912999999999,9,lp3,,,
108.68912999999999,10,lp1,,,
108.68912999999999,11,lp3,,,
108.68912999999999,12,lp3,,,
108.68912999999999,13,lp2,,,
108.68912999999999,14,lp1,,,
108.85578,MOT_mc_special_01,l_y,,
109.52238,MOT_mc_stage_color_00,b-flash,,
109.55570999999999,5,hj3,,,
109.55570999999999,11,hj3,,,
109.55570999999999,12,hj3,,,
109.55570999999999,13,hj2,,,
109.55570999999999,14,hj1,,,
109.85567999999999,6,hj3,,,
109.85567999999999,7,hj1,,,
109.85567999999999,10,hj1,,,
109.85567999999999,9,hj3,,,
110.18898,MOT_mc_special_01,l_b,,
110.18898,1,hj3,,,
110.18898,2,hj4,,,
110.18898,3,hj1,,,
110.18898,4,hj3,,,
110.18898,8,hj1,,,
110.78891999999999,14,w1,,,
110.78891999999999,13,w2,,,
110.78891999999999,12,w3,,,
110.78891999999999,11,w3,,,
110.78891999999999,5,w3,,,
110.9889,1,3-4,,,
110.9889,2,4-1,,,
110.9889,3,1-2,,,
110.9889,4,3-4,,,
110.9889,5,3-4,,,
110.9889,6,3-4,,,
110.9889,7,1-2,,,
110.9889,8,1-2,,,
110.9889,9,3-4,,,
110.9889,10,1-2,,,
110.9889,11,3-4,,,
110.9889,12,3-4,,,
110.9889,13,2-3,,,
110.9889,14,1-2,,,
111.3222,1,4-1,,,
111.3222,2,1-2,,,
111.3222,3,2-3,,,
111.3222,4,4-1,,,
111.3222,5,4-1,,,
111.3222,6,4-1,,,
111.3222,7,2-3,,,
111.3222,8,2-3,,,
111.3222,9,4-1,,,
111.3222,10,2-3,,,
111.3222,11,4-1,,,
111.3222,12,4-1,,,
111.3222,13,3-4,,,
111.3222,14,2-3,,,
111.58883999999999,MOT_mc_special_01,l_r,,
112.18878,5,hj1,,,
112.18878,11,hj1,,,
112.18878,12,hj1,,,
112.18878,13,hj4,,,
112.18878,14,hj3,,,
112.25544,10,w3,,,
112.25544,9,w1,,,
112.25544,8,w3,,,
112.25544,7,w3,,,
112.25544,6,w1,,,
112.25544,4,w1,,,
112.25544,3,w3,,,
112.25544,2,w2,,,
112.25544,1,w1,,,
112.72206,6,hj1,,,
112.72206,7,hj3,,,
112.72206,10,hj3,,,
112.72206,9,hj1,,,
112.9887,MOT_all,Star_cut15,,
113.05536,1,hj1,,,
113.05536,2,hj2,,,
113.05536,3,hj3,,,
113.05536,4,hj1,,,
113.05536,8,hj3,,,
113.42199,14,w3,,,
113.42199,13,w4,,,
113.42199,12,w1,,,
113.42199,11,w1,,,
113.42199,5,w1,,,
113.45532,MOT_mc_light_center_00,l1,,
113.45532,MOT_mc_special_01,l_all,,
113.45532,MOT_mc_light_up_00,l3,,
113.72196,1,1-2,,,
113.72196,2,2-3,,,
113.72196,3,3-4,,,
113.72196,4,1-2,,,
113.72196,5,1-2,,,
113.72196,6,1-2,,,
113.72196,7,3-4,,,
113.72196,8,3-4,,,
113.72196,9,1-2,,,
113.72196,10,3-4,,,
113.72196,11,1-2,,,
113.72196,12,1-2,,,
113.72196,13,4-1,,,
113.72196,14,3-4,,,
114.38856,1,hj2,,,
114.38856,2,hj3,,,
114.38856,3,hj4,,,
114.38856,4,hj2,,,
114.38856,8,hj4,,,
114.6552,14,w4,,,
114.6552,13,w1,,,
114.6552,12,w2,,,
114.6552,11,w2,,,
114.6552,10,w4,,,
114.6552,9,w2,,,
114.6552,7,w4,,,
114.6552,6,w2,,,
114.6552,5,w2,,,
114.88851,6,hj2,,,
114.88851,7,hj4,,,
114.88851,5,hj2,,,
114.88851,9,hj2,,,
114.88851,10,hj4,,,
114.88851,11,hj2,,,
114.88851,12,hj2,,,
114.88851,13,hj1,,,
114.88851,14,hj4,,,
115.48845,MOT_mc_stage_color_00,b-flash,,
115.62177,8,w4,,,
115.62177,4,w2,,,
115.62177,3,w4,,,
115.62177,2,w3,,,
115.62177,1,w2,,,
115.62177,5,2-3,,,
115.62177,11,2-3,,,
115.62177,12,2-3,,,
115.62177,13,1-2,,,
115.62177,14,4-1,,,
115.95506999999999,1,2-3,,,
115.95506999999999,2,3-4,,,
115.95506999999999,3,4-1,,,
115.95506999999999,4,2-3,,,
115.95506999999999,8,4-1,,,
116.02172999999999,MOT_all,Star_cut16,,
116.02172999999999,MOT_mc_bg_black_00,b20-45,,
116.02172999999999,MOT_mc_speaker_00,stay,,
116.02172999999999,MOT_mc_light_under_00,l1,,
116.02172999999999,MOT_mc_light_up_00,l1,,
116.12172,10,w4,,,
116.12172,9,w2,,,
116.12172,7,w4,,,
116.12172,6,w2,,,
116.25504,6,2-3,,,
116.25504,7,4-1,,,
116.25504,10,4-1,,,
116.25504,9,2-3,,,
116.55501,14,w1,,,
116.55501,13,w2,,,
116.55501,12,w3,,,
116.55501,11,w3,,,
116.55501,5,w3,,,
116.58833999999999,1,j3-4,,,
116.58833999999999,2,j4-1,,,
116.58833999999999,3,j1-2,,,
116.58833999999999,4,j3-4,,,
116.58833999999999,5,j3-4,,,
116.58833999999999,6,j3-4,,,
116.58833999999999,7,j1-2,,,
116.58833999999999,8,j1-2,,,
116.58833999999999,9,j3-4,,,
116.58833999999999,10,j1-2,,,
116.58833999999999,11,j3-4,,,
116.58833999999999,12,j3-4,,,
116.58833999999999,13,j2-3,,,
116.58833999999999,14,j1-2,,,
117.15495,6,4-1,,,
117.15495,7,2-3,,,
117.15495,10,2-3,,,
117.15495,9,4-1,,,
117.28827,1,4-1,,,
117.28827,2,1-2,,,
117.28827,3,2-3,,,
117.28827,4,4-1,,,
117.28827,8,2-3,,,
117.52158,5,4-1,,,
117.52158,11,4-1,,,
117.52158,12,4-1,,,
117.52158,13,3-4,,,
117.52158,14,2-3,,,
117.85488,MOT_mc_stage_color_00,y-flash,,
118.08819,10,w3,,,
118.08819,9,w1,,,
118.08819,7,w3,,,
118.08819,6,j1-2,,,
118.08819,7,j3-4,,,
118.08819,5,j1-2,,,
118.08819,9,j1-2,,,
118.08819,10,j3-4,,,
118.08819,11,j1-2,,,
118.08819,12,j1-2,,,
118.08819,13,j4-1,,,
118.08819,14,j3-4,,,
118.22151,8,w3,,,
118.22151,4,w1,,,
118.22151,3,w3,,,
118.22151,2,w2,,,
118.22151,1,w1,,,
118.38816,1,hj1,,,
118.38816,2,hj2,,,
118.38816,3,hj3,,,
118.38816,4,hj1,,,
118.38816,8,hj3,,,
119.15474999999999,14,w4,,,
119.15474999999999,13,w1,,,
119.15474999999999,12,w2,,,
119.15474999999999,11,w2,,,
119.15474999999999,10,w4,,,
119.15474999999999,9,w2,,,
119.15474999999999,7,w4,,,
119.15474999999999,6,w2,,,
119.15474999999999,5,w2,,,
119.38806,9,j2-3,,,
119.38806,13,j1-2,,,
119.38806,14,j4-1,,,
119.38806,7,j4-1,,,
119.52138,12,j2-3,,,
119.52138,10,j4-1,,,
119.52138,6,j2-3,,,
119.52138,11,j2-3,,,
119.62137,8,w3,,,
119.62137,4,w1,,,
119.62137,3,w3,,,
119.62137,2,w2,,,
119.62137,1,j1-2,,,
119.62137,8,j3-4,,,
119.62137,3,j3-4,,,
119.62137,5,j2-3,,,
119.92134,4,j1-2,,,
119.92134,2,j2-3,,,
120.08798999999999,5,j3-4,,,
120.08798999999999,3,j4-1,,,
120.08798999999999,8,j4-1,,,
120.08798999999999,1,j2-3,,,
120.45461999999999,14,w1,,,
120.45461999999999,13,w2,,,
120.45461999999999,9,w3,,,
120.45461999999999,7,w1,,,
120.45461999999999,12,j3-4,,,
120.45461999999999,10,j1-2,,,
120.45461999999999,6,j3-4,,,
120.45461999999999,11,j3-4,,,
120.65459999999999,9,j3-4,,,
120.65459999999999,13,j2-3,,,
120.65459999999999,14,j1-2,,,
120.65459999999999,7,j1-2,,,
120.9879,4,w2,,,
120.9879,2,w3,,,
121.05456,1,hj3,,,
121.05456,2,hj3,,,
121.05456,3,hj1,,,
121.05456,4,hj2,,,
121.05456,5,hj4,,,
121.05456,6,hj4,,,
121.05456,7,hj2,,,
121.05456,8,hj1,,,
121.05456,9,hj4,,,
121.05456,10,hj2,,,
121.05456,11,hj4,,,
121.05456,12,hj4,,,
121.05456,13,hj3,,,
121.05456,14,hj2,,,
121.72116,1,3-4,,,
121.72116,2,3-4,,,
121.72116,3,1-2,,,
121.72116,4,2-3,,,
121.72116,5,4-1,,,
121.72116,6,4-1,,,
121.72116,7,2-3,,,
121.72116,8,1-2,,,
121.72116,9,4-1,,,
121.72116,10,2-3,,,
121.72116,11,4-1,,,
121.72116,12,4-1,,,
121.72116,13,3-4,,,
121.72116,14,2-3,,,
122.05445999999999,1,lp4,,,
122.05445999999999,2,lp4,,,
122.05445999999999,3,lp2,,,
122.05445999999999,4,lp3,,,
122.05445999999999,5,lp1,,,
122.05445999999999,6,lp1,,,
122.05445999999999,7,lp3,,,
122.05445999999999,8,lp2,,,
122.05445999999999,9,lp1,,,
122.05445999999999,10,lp3,,,
122.05445999999999,11,lp1,,,
122.05445999999999,12,lp1,,,
122.05445999999999,13,lp4,,,
122.05445999999999,14,lp3,,,
122.55440999999999,MOT_mc_stage_color_00,b-flash,,
122.55440999999999,1,,,,D40
122.55440999999999,2,,,,D40
122.55440999999999,3,,,,D40
122.55440999999999,4,,,,D40
122.55440999999999,5,,,,D40
122.55440999999999,6,,,,D40
122.55440999999999,7,,,,D40
122.55440999999999,8,,,,D40
122.55440999999999,9,,,,D40
122.55440999999999,10,,,,D40
122.55440999999999,11,,,,D40
122.55440999999999,12,,,,D40
122.55440999999999,13,,,,D40
122.55440999999999,14,,,,D40
122.88771,MOT_all,Star_cut17,,
