0.03333,MOT_mc_bg_black_00,b80,,
0.03333,MOT_mc_back_00,on0,,
0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
146.75199,3,sp4-1,,,
146.75199,4,sp1-2,,,
146.75199,5,sp1-2,,,
146.75199,6,sp2-3,,,
146.75199,7,sp4-1,,,
146.75199,8,sp4-1,,,
146.75199,9,sp1-2,,,
146.75199,10,sp1-2,,,
148.71846,1,j3-4,,,
148.71846,2,j2-3,,,
148.71846,3,j1-2,,,
148.71846,4,j2-3,,,
148.71846,5,j2-3,,,
148.71846,6,j3-4,,,
148.71846,7,j1-2,,,
148.71846,8,j1-2,,,
148.71846,9,j2-3,,,
148.71846,10,j2-3,,,
148.91844,MOT_mc_stage_color_00,b-flash,,
149.78502,10,w3,,,
149.78502,7,w2,,,
149.78502,3,w2,,,
149.78502,2,w3,,,
149.78502,6,w4,,,
149.78502,9,w3,,,
149.78502,5,w3,,,
149.78502,1,w4,,,
149.78502,4,w3,,,
149.78502,8,w2,,,
